UC,LATITUDE,LONGITUDE
83534237,-24.74394,-53.90143
56877021,-23.87549,-53.90093
15002578,-23.87174,-53.89864
95777385,-24.33408,-53.89659
77223551,-24.72999,-53.89588
79924603,-23.88123,-53.89445
69395357,-23.87188,-53.89425
83825878,-23.88426,-53.89384
69619964,-24.77747,-53.89379
61284777,-23.88218,-53.89375
51121557,-23.88212,-53.89292
62854410,-23.87355,-53.89219
87145618,-24.62633,-53.89139
50421875,-23.8721,-53.89106
70941378,-23.86663,-53.89025
57232962,-23.87345,-53.88972
56876815,-23.8587,-53.88915
104615184,-23.88637,-53.88789
48681261,-25.07473,-53.88718
94620148,-24.85623,-53.88646
52356612,-23.76971,-53.88445
64523810,-23.76928,-53.88409
62898086,-23.76866,-53.88356
83466606,-25.0608,-53.88262
49495496,-23.76724,-53.88237
97614858,-23.8833,-53.8823
37104152,-25.05915,-53.87978
95471812,-25.6124,-53.87676
32953976,-24.2733,-53.87666
98431145,-25.06637,-53.87561
42732905,-25.07195,-53.87442
102044929,-24.41912,-53.87414
99405423,-25.04391,-53.87396
57326690,-25.14198,-53.87354
61711454,-24.78147,-53.87349
95390197,-24.18984,-53.87289
93775270,-24.28241,-53.87181
93616686,-24.29661,-53.8717
93331460,-24.80068,-53.87087
95390332,-24.19075,-53.87085
58696172,-24.93562,-53.86722
59079886,-24.4568,-53.86445
93657455,-23.74123,-53.86405
36808180,-24.40893,-53.86383
80743757,-23.74091,-53.86366
59781181,-25.14565,-53.86233
92703488,-24.26964,-53.86181
93060130,-24.26902,-53.86178
40652262,-25.14945,-53.86077
48082902,-24.14467,-53.86074
91296374,-24.26912,-53.86018
89181018,-24.41923,-53.86017
78887550,-25.1448,-53.85975
90900723,-25.17178,-53.85942
87429675,-24.26809,-53.8589
36846058,-24.33493,-53.85876
78902894,-24.26702,-53.85842
31945252,-24.28705,-53.85826
47176229,-24.26714,-53.85771
99625865,-24.80172,-53.85692
73985929,-24.93295,-53.85669
90604679,-25.04618,-53.85611
46123083,-24.94667,-53.85599
31753710,-25.15994,-53.85583
93197748,-24.41943,-53.85563
31883044,-25.15762,-53.85521
103810382,-24.94436,-53.85509
98702360,-23.86302,-53.85302
69511683,-24.94445,-53.85268
42085390,-23.92318,-53.85198
97690147,-25.6295,-53.85086
78564662,-25.15108,-53.85077
63334780,-24.94363,-53.85071
20089333,-24.85152,-53.85032
103169547,-24.11759,-53.84942
23315105,-25.15279,-53.84939
97729299,-24.28045,-53.84839
36247774,-24.28429,-53.84807
26325349,-24.34918,-53.84464
95347267,-24.22857,-53.84436
66877610,-24.29165,-53.84375
80614990,-25.14854,-53.84353
79888534,-24.29475,-53.84321
19452101,-25.14307,-53.84253
53398351,-25.13655,-53.8425
10522204,-24.28865,-53.84237
22623418,-24.27701,-53.84142
30899168,-24.26432,-53.84138
83169806,-25.74482,-53.84111
99369346,-24.28281,-53.84042
20714556,-24.28528,-53.83998
76062546,-24.28167,-53.83965
29952239,-24.28167,-53.83965
70941149,-24.07484,-53.83892
32408536,-24.4205,-53.83855
99915499,-24.28322,-53.83842
85503770,-24.5724,-53.83776
94472947,-24.65148,-53.83776
65763599,-24.28229,-53.83748
26080346,-24.26426,-53.83742
101521880,-24.29479,-53.83655
95347348,-24.2645,-53.83632
47595680,-24.2984,-53.8355
10504516,-24.29529,-53.83529
64146367,-25.14003,-53.83433
65647505,-24.30201,-53.83417
57933880,-25.13945,-53.83395
24074373,-24.30546,-53.83361
95468404,-25.14142,-53.83339
80419852,-24.51171,-53.83325
94935858,-24.28451,-53.83314
33540799,-24.45018,-53.83296
25466593,-24.27957,-53.83292
21070130,-24.85854,-53.83276
33534861,-24.68827,-53.83276
91973520,-24.27962,-53.83247
105087530,-25.14187,-53.83244
101634102,-24.29535,-53.8311
83239405,-25.13293,-53.83023
20836341,-24.27506,-53.83011
19453175,-24.27998,-53.82918
92756611,-24.28051,-53.8289
97187500,-25.13196,-53.82725
63654679,-25.13578,-53.82676
90130545,-24.85378,-53.82617
21554269,-24.75087,-53.82589
19701225,-25.11998,-53.82552
97345547,-24.90632,-53.82433
21921814,-25.12707,-53.82423
92334865,-24.27263,-53.82217
38893614,-24.27969,-53.82184
50794825,-25.12617,-53.82141
82288674,-23.83379,-53.82002
58734899,-24.27073,-53.8199
19895470,-25.12416,-53.81604
93479948,-24.2836,-53.81587
98040006,-23.72853,-53.81538
94620580,-25.66352,-53.81372
11680245,-24.80312,-53.81371
37359290,-25.66648,-53.81172
91974208,-24.47016,-53.81162
11680369,-24811,-53.81107
98411861,-25.66989,-53.80983
74904124,-24.57435,-53.80952
101422423,-25.6578,-53.80946
79730701,-24.30178,-53.80943
91111153,-25.66508,-53.80921
59505974,-25.66989,-53.80902
88645797,-25.66686,-53.80893
82344035,-24.27232,-53.80786
101882432,-25.67023,-53.80719
69614989,-24.57542,-53.8065
95939768,-25.67205,-53.80636
100533663,-25.68051,-53.80598
50942913,-24.80827,-53.80572
95184813,-25.64761,-53.80567
87176750,-24.74971,-53.80537
23701455,-25656,-53.80285
65386671,-25.67411,-53.8026
95471758,-25.65384,-53.80228
68704690,-24.57566,-53.80059
70549982,-24.67326,-53.80053
55210104,-25.68293,-53.80005
54760062,-25.66658,-53.79898
30539790,-25.67224,-53.79745
86818228,-25.66588,-53.79636
73832316,-24.28759,-53.79615
20330219,-25.68399,-53.79586
67364560,-25.66584,-53.79576
96004843,-24.74878,-53.79451
19452225,-24.48217,-53.79359
55584896,-25.67921,-53.79356
29589584,-24.24311,-53.79354
99649446,-24.74655,-53.79259
97328855,-24.28515,-53.79249
70871531,-24.74728,-53.79148
92208991,-24.74753,-53.79108
64898555,-25.67252,-53.79091
93424744,-25.68322,-53.78798
70828440,-24.23587,-53.78795
64641368,-25.6884,-53.78638
91112656,-24.74811,-53.78351
70013381,-24.80989,-53.78347
92174310,-25.02944,-53.78078
92004776,-24.6788,-53.78075
61337692,-25.04553,-53.7804
89513193,-24.74892,-53.78036
29367506,-24.85098,-53.77891
103513671,-24.0833,-53.77829
101615680,-25.04484,-53.77716
95740023,-24.34731,-53.77604
99499126,-24.74976,-53.77597
88134954,-25.70944,-53.77253
19590644,-24.75042,-53.77247
73918415,-24.73219,-53.77211
101894597,-24.75149,-53.77171
68376049,-24.62605,-53.77136
96369361,-25.71622,-53.77008
48913405,-24.72935,-53.76954
63588358,-24.72935,-53.76954
40062619,-24.68889,-53.76894
46007628,-24.8571,-53.76887
11680261,-24.78521,-53.76825
90018621,-24.70811,-53.76796
87046865,-24.75251,-53.76791
92158919,-24.73243,-53.76748
102159645,-24.7501,-53.76644
61115282,-24.70879,-53.76587
11680326,-24.78305,-53.76554
64596729,-25.71915,-53.76531
68964218,-24.66681,-53.7645
80322298,-24.78078,-53.76381
85544027,-24.73277,-53.76366
92247954,-24.62677,-53.76316
92388922,-25.71486,-53.76237
104823658,-24.71803,-53.76214
103130314,-25.71436,-53.76212
94550166,-25.71569,-53.76196
19453728,-24.72012,-53.76168
20255012,-24.71343,-53.7616
95923543,-25.71605,-53.76158
48093041,-24.71886,-53.7614
28539745,-24.73246,-53.76126
42707528,-24.72199,-53.76112
61885665,-24.7166,-53.76101
64969797,-25.72608,-53.76078
19453710,-24.72461,-53.76056
84522976,-24.71902,-53.76028
43156711,-24.73758,-53.76027
102524858,-24.74365,-53.75998
68963742,-24.67296,-53.75979
78205506,-24.74693,-53.75976
67127231,-24.73509,-53.75927
103706992,-24.75548,-53.75816
69666075,-24.35444,-53.75808
61245151,-24.76269,-53.75764
88555119,-25.73984,-53.75638
91562163,-25.7328,-53.75604
99824736,-24.73554,-53.7554
72062550,-25.73222,-53.75523
92233180,-24.76544,-53.75501
58739149,-24.72998,-53.75497
51235307,-24.88321,-53.7532
32486804,-23.96987,-53.7529
102765200,-24.71247,-53.7526
47007885,-24.71947,-53.75259
37330799,-24.7233,-53.75242
101540442,-24.7341,-53.75235
93456506,-24.72231,-53.7521
11564938,-24.72231,-53.7521
94416508,-23.78204,-53.75144
11679859,-24.72446,-53.75116
68656777,-24.35944,-53.75089
38943751,-24.94988,-53.74975
68913249,-24.70518,-53.74963
96520710,-25.82462,-53.74922
43036830,-25.68469,-53.74803
91617227,-24.71948,-53.74797
55994814,-24.71943,-53.74769
99933284,-24.73004,-53.74715
88182150,-24.73004,-53.74715
46372660,-25.9914,-53.74713
44715595,-24.7699,-53.74573
92329454,-24.72019,-53.74539
76182878,-24.5317,-53.74509
44367511,-24.7291,-53.74463
85692182,-24.72042,-53.74454
85620890,-24.72119,-53.74431
44368135,-24.72071,-53.74415
84374969,-24.72071,-53.74415
62474677,-24.72945,-53.74415
48651940,-25.84349,-53.74401
11551224,-24.71902,-53.74381
32503784,-24.73005,-53.74367
103617485,-24.73242,-53.74302
20255004,-24.73505,-53.74297
73158445,-24.7281,-53.74296
99247810,-24.72963,-53.74283
101113889,-24.72121,-53.74272
55062660,-24.71265,-53.74265
41425987,-24.7196,-53.74257
91670250,-24.72647,-53.74246
48750891,-24.73024,-53.7424
77070674,-24.73161,-53.74226
74006894,-24.72596,-53.74218
74948164,-24.73053,-53.74182
33963045,-24.69999,-53.74175
96307668,-24726,-53.74173
47573481,-24.77606,-53.74157
92233821,-24.72618,-53.74152
96495103,-24.70108,-53.74142
76209482,-24.71578,-53.74136
30631769,-24.73351,-53.74114
97335711,-24.70045,-53.74113
86617583,-24.69917,-53.74089
31310133,-26.01781,-53.74078
65906411,-24.73399,-53.74071
11679662,-24.72208,-53.74054
101001100,-26.0229,-53.7404
63843080,-24.70042,-53.74036
100751385,-26.01649,-53.74034
50943960,-24.72123,-53.74023
101271131,-24.69675,-53.74014
89611624,-24.72123,-53.74011
28950267,-24.7389,-53.74003
56627360,-24.72856,-53.74002
79534236,-24.72922,-53.73991
92131972,-24.72836,-53.73986
91311543,-24.71855,-53.73983
89021827,-24.73139,-53.73954
11679646,-24.72899,-53.73947
50998480,-24.73296,-53.73877
96181079,-24.76084,-53.73866
52343596,-24.70617,-53.73856
27492559,-26.02902,-53.73828
50083880,-24733,-53.73827
67154093,-26.02732,-53.73816
40052699,-24.78716,-53.73815
92868312,-24.73401,-53.73815
51719835,-24.71767,-53.73764
81310340,-24.73042,-53.73759
49617028,-24.70622,-53.73724
91410029,-24.73349,-53.73706
11515503,-24.73214,-53.7369
19453701,-24.74765,-53.73573
47182261,-24.54677,-53.73555
23722193,-25.81196,-53.73446
56274122,-26.02387,-53.73412
43281087,-24.75624,-53.73411
32528620,-23.98931,-53.7339
38401444,-24.72251,-53.73376
91875099,-24.73471,-53.73361
76528960,-24.76378,-53.73356
89100360,-24.76245,-53.73328
68823649,-24.72399,-53.73265
95770925,-23.46085,-53.73256
22373101,-24.77674,-53.73235
85673021,-24.75585,-53.73231
69301433,-24.72041,-53.7323
32495056,-24.77688,-53.73226
91291704,-24.72415,-53.73202
63607980,-26.01377,-53.73186
28091710,-26.07155,-53.73159
95377557,-26.03145,-53.73136
57426309,-24.02053,-53.73085
11680148,-24.74024,-53.7308
68835590,-24.72188,-53.72983
42710529,-26.05513,-53.72943
31644520,-24.72018,-53.72941
93575980,-24.02056,-53.72924
35322101,-24.7312,-53.72915
49262300,-24.72036,-53.72915
99423146,-24.01772,-53.72896
49276808,-24.7216,-53.72835
93898487,-24.01805,-53.72819
96199679,-24.71921,-53.72766
92202896,-24.73359,-53.72733
78137039,-24.71925,-53.72709
11679751,-24.73132,-53.72699
95975721,-24.71014,-53.72677
98788930,-26.07945,-53.72677
79832369,-25.08688,-53.7264
99645599,-26.06395,-53.72632
69475032,-26.05521,-53.72619
75132109,-26.0718,-53.72601
70532168,-24.01712,-53.72601
28815050,-26.0718,-53.72601
99593181,-26.08013,-53.72568
44476108,-24.67111,-53.72551
85166235,-26.07175,-53.72531
101293496,-24.77646,-53.72523
100910866,-23.50897,-53.72521
97656542,-26.06957,-53.72494
100715737,-24.74931,-53.72479
83707280,-24.74196,-53.72369
94146870,-24.78028,-53.72342
51756790,-23.3496,-53.72295
101390246,-24.72169,-53.72282
49253859,-26.06025,-53.72226
41034112,-24.45807,-53.72225
58737863,-24.7162,-53.72208
76191850,-24.72245,-53.72158
68319240,-24.72399,-53.72151
53683358,-24.74446,-53.72131
11076089,-26.07693,-53.72125
10526625,-24.35318,-53.72123
42405351,-26.07867,-53.72123
58738428,-24.74696,-53.72059
57039135,-24.78451,-53.72011
11679794,-24.72298,-53.71986
104908491,-26.06525,-53.71954
23934689,-26.06525,-53.71954
96874813,-24.55645,-53.71937
44476256,-24.67243,-53.71916
104780886,-26.05997,-53.71901
43156347,-24.72232,-53.71865
97974404,-25.93997,-53.7179
88459691,-24.75898,-53.71752
88008460,-24.75898,-53.71752
89065697,-26.06121,-53.71731
27734064,-24.01494,-53.71708
74331841,-26.02553,-53.71685
102493642,-24.78726,-53.71641
30865212,-26.08598,-53.71516
64427994,-24.36538,-53.71491
103794581,-24.71966,-53.71436
42123127,-24.00786,-53.71418
38359502,-25.0835,-53.7136
102346577,-24.77593,-53.71332
82663777,-24.71221,-53.71324
61339180,-24.76092,-53.71314
88181472,-24.74024,-53.71184
102704724,-24.61629,-53.71165
22698035,-24.00466,-53.71144
33952809,-24.00307,-53.71122
100246630,-24.74678,-53.71052
26719592,-24.75393,-53.70976
83839569,-23.99323,-53.70885
46006583,-24.72883,-53.70745
56705514,-24.00176,-53.70691
71936963,-24.71552,-53.70543
70302472,-24.71519,-53.70466
76665593,-24.23717,-53.70435
45906670,-24.22956,-53.70434
34865969,-24.21971,-53.70423
85990744,-24.74345,-53.70399
88595439,-24.78192,-53.70379
78104815,-24.78113,-53.70361
43894437,-24.71277,-53.70352
61240770,-24.74401,-53.70276
95376305,-24.72075,-53.70182
91697727,-24.71974,-53.7013
40652548,-24.33526,-53.70064
101977778,-24.71606,-53.70062
70520852,-24.71209,-53.7004
99569280,-24.73117,-53.69985
86066650,-24.75655,-53.69983
92705898,-25.07734,-53.69928
82182353,-24.72234,-53.69866
98624792,-24.00219,-53.6983
82179816,-24.72397,-53.69772
69296910,-24.75948,-53.69688
62697404,-24.75925,-53.69648
20109865,-24.71222,-53.69647
32114320,-24.75084,-53.69603
53728840,-24.74676,-53.69532
102343438,-25.82397,-53.69432
95430903,-24.43246,-53.69275
46818723,-23.80093,-53.69167
11089644,-24.23036,-53.68918
31874819,-23.8034,-53.68902
35845333,-24.78338,-53.68881
99278855,-23.80321,-53.68847
42709717,-23.79426,-53.68738
32458916,-24.32653,-53.68706
57722609,-26.11653,-53.68693
16951662,-23.79239,-53.68625
81192703,-24.72338,-53.68473
42712190,-23.78979,-53.68394
93950993,-24.66027,-53.68303
93763395,-23.78765,-53.68283
73772631,-25.87042,-53.68183
93635141,-26.11827,-53.68109
77327250,-23.8052,-53.68094
84726270,-24727,-53.67626
92658261,-23.80557,-53.67268
11230495,-24.91304,-53.67219
69440301,-26.17084,-53.67196
55784763,-24.67032,-53.67068
45048894,-23.80252,-53.67027
80857620,-23.80007,-53.67015
97966495,-23.37424,-53.66978
95713930,-24.8109,-53.66891
91928320,-23.80694,-53.6676
94218854,-25.87351,-53.66664
20605790,-24.67552,-53.66565
49882295,-24.41843,-53.66421
53921127,-24.82032,-53.65628
27276236,-24.82089,-53.65595
99201607,-24.67382,-53.65234
95346678,-25.99938,-53.64855
96661941,-25.13954,-53.6483
32458908,-24.41092,-53.64817
88622843,-23.97635,-53.6469
90648072,-24.83016,-53.64234
83083421,-26.23054,-53.6416
46681426,-24.8345,-53.64
71746099,-26.25172,-53.63916
60962674,-26.25256,-53.63886
81985070,-26.23255,-53.63835
98032224,-26.23952,-53.63827
64461793,-24.83238,-53.63774
92414095,-26.24012,-53.63461
75841207,-23.22055,-53.63451
83944257,-24.83643,-53.63434
43386970,-25.05197,-53.63409
92042252,-23.22074,-53.63388
95844414,-25.05181,-53.63202
68081251,-25.47467,-53.63151
63975874,-25.05141,-53.63046
99469740,-26.23817,-53.6293
61894427,-23.3932,-53.62875
70596280,-23.39333,-53.62843
98446576,-25.0282,-53.62657
91510228,-24.77933,-53.62628
8866163,-25.46862,-53.62416
80302181,-25.47767,-53.62406
92144780,-23.39659,-53.62339
87677407,-23.39451,-53.6228
94989117,-25.48386,-53.62227
69459878,-23.20893,-53.62068
63835533,-25.47066,-53.62065
82225400,-23.20882,-53.62051
55330266,-23.20882,-53.62051
55329772,-23.20882,-53.62051
45135827,-24.95093,-53.61815
8769931,-24.62301,-53.61778
11013958,-25.07233,-53.61616
57666903,-23.39519,-53.61542
94511845,-25.49335,-53.61516
94697450,-25.05125,-53.61506
94691657,-24.85067,-53.61488
74161024,-23.19578,-53.61459
62623605,-25.97961,-53.61453
69463204,-25.49358,-53.61356
74377213,-25.47749,-53.61349
45295832,-25.47634,-53.61342
51122529,-25.4926,-53.61339
51080800,-23.39323,-53.61315
62605666,-25.47873,-53.61272
102220824,-25.50487,-53.61233
100053084,-25.47479,-53.61143
94733635,-26.25841,-53.60975
56874081,-23.40262,-53.60898
15719464,-23.39952,-53.60888
39083128,-24.58639,-53.60868
97654981,-26.19604,-53.60835
52222128,-23.04955,-53.60692
89026900,-23.04323,-53.6068
98816900,-23.04323,-53.6068
19453361,-23.04331,-53.60661
19905831,-25.47187,-53.60428
102730695,-23.22651,-53.60267
67065210,-25.04227,-53.60258
50775480,-25.1917,-53.60222
93404239,-26.19242,-53.60204
52254615,-25.4966,-53.6017
47126051,-24.56325,-53.6016
45859329,-25.50159,-53.60125
63960567,-25.04337,-53.60114
39297586,-25.04153,-53.60088
81690150,-25.04135,-53.6001
39675874,-25.14187,-53.59786
70248478,-25.03959,-53.5974
69004161,-25.2126,-53.59732
75904110,-25.03911,-53.59696
97979961,-25.47231,-53.59553
60703440,-25.03808,-53.59533
97983659,-25.14701,-53.59444
99537443,-25.03777,-53.59254
81834365,-25.03598,-53.59203
87272008,-25.03575,-53.59124
104890070,-25.47101,-53.59008
97565113,-25.03473,-53.58999
78107512,-25.08995,-53.58982
92189890,-25.03544,-53.58892
84599391,-25.28626,-53.58888
64197000,-25.14748,-53.5884
95834800,-25.03405,-53.58733
86505696,-25.50908,-53.58544
93209096,-25.14078,-53.58396
67228038,-25.13863,-53.58366
11013915,-25.08428,-53.58111
102200963,-25.0295,-53.58102
23892234,-24.70648,-53.57737
87814650,-25.40765,-53.57736
65261887,-25.44199,-53.57627
78676568,-25.40761,-53.57608
79573681,-24.92405,-53.57515
68654928,-25.40774,-53.57428
74848941,-24.38615,-53.57399
76606090,-25.40833,-53.57324
43011640,-25.25001,-53.57146
15688011,-23.96314,-53.57133
99119501,-25.78107,-53.5705
92721265,-25.49466,-53.56974
101884982,-24.93003,-53.56927
93162570,-24.72978,-53.56888
92912290,-24.40332,-53.5679
91450624,-25.27791,-53.56585
58992766,-25.40997,-53.56226
94059810,-25.41006,-53.56148
86689193,-25.76351,-53.56099
90453450,-24.40183,-53.56003
48998893,-24.65026,-53.55755
84213566,-25.66947,-53.55491
91907330,-25.77468,-53.54976
58762329,-24.88789,-53.54903
47284714,-24.26411,-53.54803
63392348,-25.77389,-53.54769
44915152,-25.78135,-53.54758
91893402,-24.58676,-53.54758
56881940,-25.76431,-53.54691
40636054,-25.77212,-53.5457
25270508,-25.77563,-53.5455
70640971,-25.77582,-53.5452
100066836,-25.73103,-53.54432
92586023,-23.48213,-53.54398
54675960,-25.77425,-53.54397
87268710,-25.77637,-53.54372
104500514,-25.74217,-53.5425
59597828,-24.39797,-53.54186
72683627,-24.99866,-53.54168
97689700,-24.39467,-53.54099
60050837,-24.40047,-53.54077
65007140,-24.3946,-53.54071
92585850,-23.48716,-53.54063
81463634,-25.75662,-53.54038
79412866,-24.3945,-53.53996
84674547,-24.20883,-53.53951
23693282,-25.01379,-53.53915
98313568,-25.7817,-53.53895
96275472,-24.20596,-53.53778
44114044,-24.40804,-53.53729
31844170,-25.70759,-53.53712
19451687,-24.39648,-53.53574
98443224,-24.3847,-53.53559
48971707,-24.18956,-53.53485
103368418,-24.41479,-53.53387
101385889,-25.76467,-53.53368
93789319,-25.77646,-53.53359
91610141,-25.76882,-53.5335
99691876,-25.00928,-53.53262
92692141,-25.77073,-53.53219
47746491,-24.40747,-53.53199
52370887,-25.00996,-53.53183
95101535,-25.79444,-53.53168
28292871,-24.41407,-53.53161
