estacao,operadora,municipio,latitude_antena,longitude_antena,tecs
689471203,Tim,Araucaria,-25.62306,-49.44944,2G 3G 4G
689543972,Vivo,Bocaiuva Do Sul,-25.221167,-49.10575,2G 3G 4G
689544227,Vivo,Curitiba,-25.46694,-49.24944,2G 3G 4G
689556810,Vivo,Paranagua,-25.51778,-48.50444,2G 3G 4G
689557728,Vivo,Tijucas Do Sul,-25.915528,-49.174889,2G 3G 4G
689558660,Vivo,Iguaracu,-23.27111,-51.88139,2G 3G 4G
689558821,Vivo,Balsa Nova,-25.58083,-49.62611,2G 3G 4G
689582951,Vivo,Curitiba,-25.44583,-49.29056,2G 3G 4G
689585845,Tim,Uniao Da Vitoria,-26.235278,-51.043333,2G 3G 4G
689603126,Vivo,Palmeira,-25.43278,-49.82222,2G 3G 4G
689707290,Vivo,Pitangueiras,-23.23528,-51.58417,2G 3G 4G
689709927,Tim,Campina Grande Do Sul,-25.091389,-48.611111,2G 3G
689710240,Tim,Guarapuava,-25.358889,-51.499722,2G 3G 4G
689710380,Tim,Guarapuava,-25.425861,-51.663056,2G  4G
689710410,Tim,Santa Isabel Do Ivai,-23.003361,-53.18975,2G 3G 4G
689710470,Tim,Sao Joao,-25.82493,-52.729086,2G 3G 4G
689710844,Tim,Catanduvas,-25.20461,-53.15778,2G 3G 4G
689712430,Claro,Nova Fatima,-23.4352,-50.55861,2G 3G 4G
689712618,Claro,Reboucas,-25.61671,-50.6824,2G 3G 4G
689712960,Claro,Mallet,-25.87556,-50.83528,2G 3G 4G
689714270,Claro,Arapongas,-23.38146,-51.41841,2G 3G 4G
689725094,Tim,Ibema,-25.119167,-53.003889,2G 3G 4G
689725108,Tim,Telemaco Borba,-24.328611,-50.642806,2G 3G 4G
689725124,Tim,Sao Jose Dos Pinhais,-25.48475,-49.15086,2G 3G 4G
689725132,Tim,Sao Jose Dos Pinhais,-25.533083,-49.193639,2G 3G 4G 5G
689735820,Claro,Sao Sebastiao Da Amoreira,-23.46306,-50.76194,2G 3G 4G
689735839,Claro,Senges,-24.11429,-49.45615,2G 3G 4G
689788975,Tim,Maringa,-23.4225,-51.936944,2G 3G 4G 5G
689789521,Tim,Pato Branco,-26.253333,-52.678056,2G 3G 4G
689789548,Tim,Maringa,-23.419167,-51.931667,2G 3G 4G 5G
689792727,Vivo,Curitiba,-25.45167,-49.22833,2G 3G
689799217,Tim,Curitiba,-25.389444,-49.223639,2G 3G 4G 5G
689806361,Tim,Cascavel,-25.004728,-53.524186,2G 3G 4G
689812728,Claro,Engenheiro Beltrao,-23.86361,-52.3125,2G 3G 4G
689847424,Claro,Floresta,-23.60956,-52.08762,2G 3G 4G
689893620,Claro,Cascavel,-24.85306,-53.33139,2G 3G 4G
689893795,Claro,Maringa,-23.41222,-51.92917,2G 3G 4G
689893868,Claro,Maringa,-23.444,-51.9275,2G 3G 4G 5G
689894341,Tim,Maringa,-23.433806,-51.98225,2G 3G 4G 5G
689895518,Tim,Curitiba,-25.483333,-49.2925,2G 3G 4G 5G
689908024,Tim,Maringa,-23.40667,-51.92444,2G 3G 4G
689909195,Tim,Curitiba,-25.458611,-49.287222,2G 3G 4G 5G
689917651,Tim,Sao Mateus Do Sul,-25.868639,-50.405,2G 3G 4G
689933738,Claro,Campo Mourao,-24.135,-52.43861,2G 3G 4G
689937415,Claro,Juranda,-24.46972,-52.87306,2G 3G 4G
689937466,Claro,Juranda,-24.35361,-52.74194,2G 3G 4G
689937474,Claro,Mambore,-24.31444,-52.61694,2G 3G 4G
689937490,Claro,Mambore,-24.23306,-52.52056,2G 3G 4G
689937520,Claro,Peabiru,-23.9625,-52.35306,2G 3G 4G
689937938,Claro,Ubirata,-24.55417,-53.11,2G 3G 4G
689938748,Claro,Corbelia,-24.72105,-53.2458,2G 3G 4G
689938772,Claro,Engenheiro Beltrao,-23.72583,-52.18278,2G 3G 4G
689938799,Claro,Corbelia,-24.59583,-53.205,2G 3G 4G
689945990,Vivo,Curitiba,-25.44472,-49.29194,2G 3G 4G 5G
689946058,Vivo,Curitiba,-25.42972,-49.27417,2G 3G 4G 5G
689946082,Vivo,Tibagi,-24.62167,-50.63556,2G  4G
689946104,Vivo,Floresta,-23.60111,-52.075,2G 3G 4G
689946112,Vivo,Curitiba,-25.460222,-49.24833,2G 3G 4G
689946236,Vivo,Sao Jose Dos Pinhais,-25.51528,-49.19972,2G 3G 4G
689946244,Vivo,Maua Da Serra,-23.92417,-51.17639,2G  4G
689949839,Vivo,Curitiba,-25.45139,-49.22861,2G 3G 4G
689949855,Vivo,Imbau,-24.50222,-50.71917,2G  4G
689950020,Vivo,Curitiba,-25.49806,-49.30167,2G
689953542,Tim,Campo Mourao,-24.041139,-52.372778,2G 3G 4G
689956398,Tim,Lobato,-23.02694,-51.94444,2G 3G 4G
689956665,Tim,Sarandi,-23.434333,-51.880639,2G 3G 4G
690075111,Vivo,Foz Do Iguacu,-25.54556,-54.54083,2G 3G 4G
690076037,Vivo,Curitiba,-25.431788,-49.2095,2G 3G 4G
690163711,Claro,Londrina,-23.3653,-51.2048,2G 3G 4G
690163754,Claro,Londrina,-23.3137,-51.21118,2G 3G 4G
690163789,Claro,Londrina,-23.68923,-51.0881,2G 3G 4G
690163800,Claro,Londrina,-23.3047,-51.20328,2G 3G 4G 5G
690163819,Claro,Londrina,-23.3192,-51.1478,2G 3G 4G 5G
690163851,Claro,Londrina,-23.2838,-51.175,2G 3G 4G
690163860,Claro,Londrina,-23.33095,-51.15283,2G 3G 4G 5G
690163886,Claro,Londrina,-23.28247,-51.19595,2G 3G 4G
690163894,Claro,Londrina,-23.29714,-51.19215,2G 3G 4G 5G
690163908,Claro,Londrina,-23.2929,-51.2032,2G 3G 4G
690163959,Claro,Londrina,-23.3045,-51.1487,2G 3G 4G 5G
690163967,Claro,Londrina,-23.28972,-51.13361,2G 3G 4G
690163975,Claro,Londrina,-23.31356,-51.1765,2G 3G 4G 5G
690163991,Claro,Londrina,-23.3133,-51.1608,2G 3G 4G
690164033,Claro,Londrina,-23.30194,-51.18133,2G 3G 4G
690164084,Claro,Londrina,-23.32556,-51.19169,2G 3G 4G 5G
690164092,Claro,Londrina,-23.31889,-51.13139,2G 3G 4G 5G
690164122,Claro,Londrina,-23.19763,-51.20122,2G 3G 4G
690164173,Claro,Londrina,-23.33438,-51.17447,2G 3G 4G 5G
690164238,Claro,Londrina,-23.31058,-51.16597,2G 3G 4G 5G
690164254,Claro,Londrina,-23.35,-51.1661,2G 3G 4G 5G
690164297,Claro,Londrina,-23.29594,-51.16192,2G 3G 4G
690165382,Claro,Londrina,-23.3436,-51.1856,2G 3G 4G 5G
690165625,Claro,Londrina,-23.31083,-51.15639,2G 3G 4G 5G
690165641,Claro,Londrina,-23.30556,-51.16477,2G 3G 4G
690165676,Claro,Londrina,-23.3179,-51.1578,2G 3G 4G 5G
690165684,Claro,Londrina,-23.3195,-51.16639,2G 3G 4G 5G
690166567,Claro,Londrina,-23.30667,-51.13778,2G 3G 4G
690182317,Claro,Londrina,-23.26151,-51.1699,2G 3G 4G 5G
690196431,Tim,Cianorte,-23.671972,-52.583889,2G 3G 4G
690259387,Claro,Londrina,-23.4942,-51.1238,2G 3G 4G
690337710,Claro,Curitiba,-25.43622,-49.30401,2G 3G 4G 5G
690361564,Vivo,Pato Branco,-26.18889,-52.69333,2G 3G 4G
690361629,Vivo,Curitiba,-25.43278,-49.27639,2G 3G 4G 5G
690368127,Vivo,Foz Do Iguacu,-25.51917,-54.55361,2G 3G 4G
690369018,Vivo,Cascavel,-24.96083,-53.50694,2G 3G 4G
690369034,Vivo,Cornelio Procopio,-23.18722,-50.64722,2G 3G 4G
690369042,Vivo,Paranagua,-25.559,-48.557944,2G 3G 4G
690372957,Vivo,Curitiba,-25.4775,-49.29056,2G 3G 4G
690409443,Vivo,Ponta Grossa,-24.99583,-50.36111,2G  4G
690529449,Claro,Pinhal De Sao Bento,-26.03667,-53.48778,2G
690558260,Claro,Doutor Camargo,-23.55917,-52.22333,2G 3G 4G
690558333,Claro,Marilena,-22.73722,-53.04083,2G 3G 4G
690558376,Claro,Nova Olimpia,-23.4769,-53.0853,2G 3G 4G
690560699,Vivo,Curitiba,-25.47306,-49.22667,2G 3G 4G
690560796,Vivo,Sao Jose Dos Pinhais,-25.535,-49.18611,3G
690560818,Vivo,Curitiba,-25.4825,-49.29194,3G
690561717,Vivo,Curitiba,-25.41806,-49.24083,2G 3G
690568401,Claro,Nova Santa Rosa,-24.4696,-53.9564,2G 3G 4G
690568509,Claro,Sao Joao Do Triunfo,-25.68194,-50.29639,2G 3G 4G
690568525,Claro,Turvo,-25.04222,-51.53306,2G 3G 4G
690571569,Tim,Nova Santa Rosa,-24.46556,-53.95639,2G 3G 4G
690572107,Tim,Sao Jorge D Oeste,-25.7113,-52.922392,2G 3G 4G
690572565,Tim,Ouro Verde Do Oeste,-24.772722,-53.906694,2G 3G 4G
690579080,Claro,Curitiba,-25.42273,-49.28825,2G 3G 4G 5G
690580100,Tim,Curitiba,-25.476889,-49.291111,2G 3G 4G 5G
690587155,Claro,Londrina,-23.346,-51.1476,2G 3G 4G
690587325,Claro,Sao Jose Dos Pinhais,-25.51,-49.18472,2G 3G 4G
690591470,Vivo,Curitiba,-25.50583,-49.24806,2G 3G 4G
690598432,Vivo,Corbelia,-24.6925,-53.23778,2G  4G
690598475,Vivo,Engenheiro Beltrao,-23.72222,-52.17861,2G 3G 4G
690598491,Vivo,Londrina,-23.31278,-51.15861,2G 3G 4G
690622970,Tim,Boa Esperanca,-24.242028,-52.786333,2G 3G 4G
690623038,Tim,Pranchita,-26.018889,-53.74,2G 3G 4G
690633238,Tim,Florai,-23.3215,-52.301,2G 3G 4G
690633360,Tim,Honorio Serpa,-26.142361,-52.389889,2G 3G 4G
690634269,Tim,Quarto Centenario,-24.278611,-53.078139,2G 3G 4G
690634617,Tim,Sabaudia,-23.321667,-51.551667,2G 3G 4G
690636172,Tim,Vere,-25.8825,-52.913328,2G 3G 4G
690651660,Vivo,Guaratuba,-25.90389,-48.92583,2G
690662629,Vivo,Curitiba,-25.39472,-49.22917,2G 3G
690662670,Vivo,Curitiba,-25.455,-49.28778,3G
690664087,Vivo,Curitiba,-25.44056,-49.28806,3G
690668384,Tim,Floresta,-23.609806,-52.088028,2G  4G
690669062,Tim,Abatia,-23.304806,-50.311778,2G 3G 4G
690671156,Claro,Sabaudia,-23.3203,-51.5531,2G 3G 4G
690679238,Tim,Apucarana,-23.551194,-51.451917,2G 3G 4G
690679262,Tim,Fenix,-23.91556,-51.97889,2G 3G 4G
690679335,Tim,Luiziana,-24.283,-52.277306,2G 3G 4G
690694725,Vivo,Curitiba,-25.4775,-49.29056,2G 3G 4G
690695500,Vivo,Colombo,-25.315,-49.1525,2G 3G 4G
690695543,Vivo,Londrina,-23.29111,-51.22278,2G 3G 4G
690710917,Claro,Cianorte,-23.65369,-52.60402,2G 3G 4G
690722150,Vivo,Curitiba,-25.457252777778,-49.288330555556,2G  4G
690732317,Claro,Pato Branco,-26.22778,-52.67889,2G 3G 4G
690732341,Claro,Anahy,-24.6484,-53.13457,2G 3G 4G
690732350,Claro,California,-23.66639,-51.35778,2G 3G 4G
690732368,Claro,Amapora,-23.0936,-52.7868,2G 3G 4G
690732376,Claro,Bom Sucesso,-23.7093,-51.7634,2G 3G 4G
690732384,Claro,Boa Vista Da Aparecida,-25.44,-53.41,2G 3G 4G
690732961,Claro,Diamante D Oeste,-24.9453,-54.1036,2G 3G 4G
690732970,Claro,Foz Do Jordao,-25.7376,-52.1204,2G 3G 4G
690733003,Claro,Ibema,-25.11333,-53.01806,2G 3G 4G
690748361,Claro,Roncador,-24.59799,-52.27025,2G 3G 4G
690748426,Claro,Sao Joao Do Caiua,-22.85111,-52.34361,2G 3G 4G
690748442,Claro,Sao Jose Das Palmeiras,-24.83722,-54.06167,2G 3G 4G
690748469,Claro,Santa Lucia,-25.40583,-53.56833,2G 3G 4G
690748493,Claro,Tupassi,-24.58639,-53.51111,2G 3G 4G
690748523,Claro,Ivatuba,-23.61667,-52.21667,2G 3G 4G
690748566,Claro,Ivate,-23.4125,-53.3684,2G 3G 4G
690748590,Claro,Iracema Do Oeste,-24.43,-53.35639,2G 3G 4G
690748612,Claro,Icaraima,-23.3975,-53.62096,2G 3G 4G
690748647,Claro,Rondon,-23.41566,-52.76486,2G 3G 4G
690748671,Claro,Ramilandia,-25.1195,-54.0306,2G 3G 4G
690748701,Claro,Palmital,-24.88472,-52.20972,2G 3G 4G
690748728,Claro,Nova Prata Do Iguacu,-25.632878,-53.347602,2G 3G 4G
690748744,Claro,Mercedes,-24.4515,-54.1641,2G 3G 4G
690748752,Claro,Campo Bonito,-25.02833,-52.99,2G 3G 4G
690748760,Claro,Japura,-23.47156,-52.55126,2G 3G 4G
690748787,Claro,Jardim Alegre,-24.18026,-51.69016,2G 3G 4G
690748809,Claro,Iguatu,-24.71806,-53.08556,2G 3G 4G
690752580,Claro,Jaboti,-23.7429,-50.0722,2G 3G 4G
690752695,Claro,Congonhinhas,-23.55278,-50.54806,2G 3G 4G
690752784,Claro,Pinhalao,-23.79028,-50.05639,2G 3G 4G
690753390,Claro,Inacio Martins,-25.57139,-51.07611,2G 3G 4G
690753543,Claro,Lupionopolis,-22.7517,-51.6571,2G 3G 4G
690758782,Vivo,Nova Laranjeiras,-25.30972,-52.53972,2G
690761244,Claro,Quatigua,-23.56417,-49.91972,2G 3G 4G
690785844,Claro,Nossa Senhora Das Gracas,-22.91194,-51.79528,2G 3G 4G
690803206,Claro,Sao Jeronimo Da Serra,-23.7163,-50.7391,2G 3G 4G
690810644,Claro,Sertaneja,-23.04034,-50.81646,2G 3G 4G
690816049,Claro,Tunas Do Parana,-24.9761,-49.0837,2G 3G 4G
690816065,Claro,Quatro Pontes,-24.5726,-53.9763,2G 3G 4G
690818475,Vivo,Curitiba,-25.43667,-49.28889,2G 3G 4G
690818483,Claro,Cerro Azul,-24.82778,-49.26361,2G 3G 4G
690818572,Claro,Figueira,-23.845,-50.40556,2G 3G 4G
690845596,Vivo,Guarapuava,-25.42139,-51.46833,2G 3G 4G
690847440,Vivo,Londrina,-23.25722,-51.14417,2G 3G 4G
690850549,Tim,Santo Inacio,-22.711389,-51.773028,2G 3G 4G
690873646,Vivo,Ortigueira,-24.33361,-50.83722,2G  4G
690873697,Vivo,Ortigueira,-23.9825,-51.05667,2G
690873727,Vivo,Londrina,-23.49194,-51.12278,2G  4G
690873816,Vivo,Juranda,-24.345,-52.72861,2G  4G
690891350,Vivo,Sao Jose Dos Pinhais,-25.54083,-49.15194,2G 3G 4G
690892187,Claro,Diamante Do Sul,-25.04333,-52.68028,2G 3G 4G
690892209,Claro,Teixeira Soares,-25.36528,-50.45778,2G 3G 4G
690908873,Claro,Londrina,-23.30518,-51.16646,3G 4G
690915187,Claro,Borrazopolis,-23.9386,-51.584,2G 3G 4G
690915195,Claro,Ivai,-25.01028,-50.85417,2G 3G 4G
690915209,Claro,Formosa Do Oeste,-24.2976,-53.3118,2G 3G 4G
690915217,Claro,Mariopolis,-26.3587,-52.5575,2G 3G 4G
690915225,Claro,Grandes Rios,-24.1446,-51.5064,2G 3G 4G
690915233,Claro,Nova Cantu,-24.6757,-52.5689,2G 3G 4G
690915241,Claro,Guairaca,-22.93302,-52.68953,2G 3G 4G
690915268,Claro,Querencia Do Norte,-23.08565,-53.48225,2G 3G 4G
690915276,Claro,Rio Azul,-25.72972,-50.78639,2G 3G 4G
690915284,Claro,Tres Barras Do Parana,-25.4231,-53.1807,2G 3G 4G
690915292,Claro,Sao Carlos Do Ivai,-23.31451,-52.47125,2G 3G 4G
690915322,Claro,Santa Maria Do Oeste,-24.93842,-51.86396,2G 3G 4G
690915330,Claro,Santa Isabel Do Ivai,-23.0047,-53.19371,2G 3G 4G
690915349,Claro,Sao Jorge D Oeste,-25.7122,-52.9174,2G 3G 4G
690915365,Claro,Tuneiras Do Oeste,-23.8697,-52.8762,2G 3G 4G
690916299,Claro,Castro,-24.79361,-49.94333,2G 3G 4G
690916582,Claro,Abatia,-23.3044,-50.3115,2G 3G 4G
690916639,Claro,Itambe,-23.66051,-51.99253,2G 3G 4G
690954727,Claro,Doutor Ulysses,-24.5709,-49.4179,2G 3G 4G
690954778,Claro,Reserva Do Iguacu,-25.83417,-52.02639,2G 3G 4G
690954786,Claro,Ourizona,-23.4075,-52.19444,2G 3G 4G
690954816,Claro,Perola,-23.80254,-53.68317,2G  4G
690955316,Claro,Santa Cruz De Monte Castelo,-22.96037,-53.28984,2G 3G 4G
690955367,Claro,Vera Cruz Do Oeste,-25.06647,-53.88031,2G 3G 4G
690964650,Tim,Londrina,-23.28556,-51.20889,2G 3G 4G
690965028,Tim,Arapongas,-23.414611,-51.430222,2G 3G 4G
690965133,Tim,Toledo,-24.71686,-53.750408,2G 3G 4G 5G
690983930,Vivo,Alto Paraiso,-23.50889,-53.72361,2G 3G 4G
690983956,Vivo,Amapora,-23.09972,-52.78056,2G 3G 4G
690984413,Vivo,Diamante Do Norte,-22.64361,-52.88306,2G 3G 4G
690984693,Vivo,Guaraci,-22.96389,-51.64944,2G 3G 4G
690984731,Vivo,Inaja,-22.75111,-52.20444,2G 3G 4G
690984774,Vivo,Itauna Do Sul,-22.730147,-52.884189,2G 3G 4G
690984863,Vivo,Japira,-23.812361,-50.135861,2G 3G 4G
690984936,Vivo,Jardim Olinda,-22.54833,-52.03417,2G 3G 4G
690984944,Vivo,Mirador,-23.25111,-52.78111,2G 3G 4G
690984960,Vivo,Nova Olimpia,-23.46917,-53.08333,2G 3G 4G
690985010,Vivo,Ortigueira,-24.11222,-51.03306,2G
690985053,Vivo,Planaltina Do Parana,-23.0275,-52.92,2G 3G 4G
690985088,Vivo,Paranapoema,-22.655,-52.07972,2G 3G 4G
690985142,Vivo,Tuneiras Do Oeste,-23.86194,-52.87389,2G 3G 4G
690985878,Tim,Janiopolis,-24.14417,-52.77944,2G 3G 4G
691055009,Claro,Sao Jorge Do Ivai,-23.435,-52.29361111,2G 3G 4G
691056650,Claro,Londrina,-23.31,-51.17,3G 4G
691062048,Vivo,Atalaia,-23.15361,-52.055,2G 3G 4G
691062188,Vivo,Virmond,-25.38778,-52.215,2G 3G 4G
691062242,Vivo,Guaporema,-23.34611,-52.77917,2G 3G 4G
691062293,Vivo,Itaguaje,-22.615472,-51.962056,2G 3G 4G
691062366,Vivo,Marumbi,-23.71056,-51.6425,2G 3G 4G
691062404,Vivo,Nova Alianca Do Ivai,-23.17278,-52.59944,2G 3G 4G
691062455,Vivo,Nova Santa Barbara,-23.57861,-50.755,2G 3G 4G
691062528,Vivo,Rancho Alegre,-23.0675,-50.91194,2G 3G 4G
691062609,Vivo,Santo Antonio Do Caiua,-22.73,-52.34472,2G 3G 4G
691062706,Vivo,Tamboara,-23.21194,-52.48944,2G 3G 4G
691062730,Vivo,Tapira,-23.32611,-53.06944,2G 3G 4G
691062935,Vivo,Guapirama,-23.51361,-50.0325,2G 3G 4G
691075301,Vivo,Curitiba,-25.42361,-49.28056,4G
691091722,Claro,Conselheiro Mairinck,-23.62417,-50.17167,2G 3G 4G
691107050,Vivo,Curitiba,-25.43528,-49.27444,3G
691107076,Vivo,Curitiba,-25.45361,-49.28833,3G
691107262,Vivo,Curitiba,-25.46333,-49.29028,3G
691113904,Vivo,Curitiba,-25.48917,-49.30972,2G 3G 4G
691116440,Vivo,Curitiba,-25.47389,-49.27639,2G 3G
691116458,Vivo,Curitiba,-25.48833,-49.27194,3G
691116474,Vivo,Curitiba,-25.46806,-49.29389,3G
691116571,Vivo,Curitiba,-25.42111,-49.2775,3G 4G
691116610,Vivo,Curitiba,-25.40889,-49.24778,3G
691116849,Vivo,Curitiba,-25.43111,-49.22056,3G
691116857,Vivo,Curitiba,-25.44028,-49.31611,3G
691116881,Vivo,Curitiba,-25.41833,-49.22333,3G 4G
691116911,Vivo,Curitiba,-25.39472,-49.20167,3G
691117160,Vivo,Sao Jose Dos Pinhais,-25.6625,-49.17806,3G
691117675,Vivo,Curitiba,-25.42694,-49.2375,3G
691193479,Vivo,Guaira,-24.08111,-54.25806,2G 3G 4G
691199191,Tim,Maripa,-24.42042,-53.83372,2G 3G 4G
691207917,Vivo,Porto Rico,-22.77583,-53.26194,2G 3G 4G
691214026,Vivo,Capanema,-25.67944,-53.80861,2G 3G 4G
691215723,Tim,Angulo,-23.19806,-51.91583,2G 3G 4G
691215731,Tim,Florida,-23.0845,-51.952667,2G 3G 4G
691215758,Tim,Munhoz De Melo,-23.150944,-51.77575,2G 3G 4G
691230609,Tim,Londrina,-23.316861,-51.114222,2G 3G 4G 5G
691234469,Vivo,Londrina,-23.55,-51.10722,2G  4G
691234566,Vivo,Tibagi,-24.85833,-50.44861,2G  4G
691234574,Vivo,Tibagi,-24.78722,-50.51028,2G  4G
691278164,Tim,Francisco Alves,-24.065306,-53.845028,2G 3G 4G
691278474,Tim,Farol,-24.09583,-52.62083,2G 3G 4G
691278539,Tim,Jundiai Do Sul,-23.436389,-50.249722,2G 3G 4G
691280320,Tim,Prado Ferreira,-23.042417,-51.444028,2G 3G 4G
691281149,Tim,Pato Bragado,-24.626667,-54.224611,2G 3G 4G
691281165,Tim,Saudade Do Iguacu,-25.695389,-52.627,2G 3G 4G
691292582,Tim,Sao Jose Da Boa Vista,-23.922806,-49.655028,2G 3G 4G
691313962,Tim,Sao Jose Dos Pinhais,-25.5375,-49.204444,2G 3G 4G
691331308,Vivo,Curitiba,-25.41861,-49.34917,2G
691331316,Vivo,Curitiba,-25.507944444444,-49.299388888889,2G  4G
691331324,Vivo,Curitiba,-25.38944,-49.22361,2G  4G
691331367,Vivo,Curitiba,-25.46083,-49.34222,2G 3G 4G
691331472,Vivo,Curitiba,-25.48111,-49.34306,2G
691339414,Vivo,Francisco Beltrao,-26.065,-53.03194,2G 3G 4G
691339805,Vivo,Santa Monica,-23.08722,-53.09833,2G 3G 4G
691339830,Vivo,Santa Cruz De Monte Castelo,-22.962056,-53.289528,2G 3G 4G
691341885,Vivo,Colombo,-25.38444,-49.13861,2G 3G 4G
691352801,Vivo,Londrina,-23.30111,-51.18083,2G 3G 4G
691352852,Vivo,Londrina,-23.30667,-51.13806,2G 3G 4G
691354154,Vivo,Marialva,-23.49472,-51.80056,2G 3G 4G
691424403,Claro,Manoel Ribas,-24.52139,-51.67083,2G 3G 4G
691450919,Vivo,Sao Tome,-23.52806,-52.5825,2G 3G 4G
691450943,Vivo,Sao Manoel Do Parana,-23.4,-52.64806,2G 3G 4G
691451150,Vivo,Fernandes Pinheiro,-25.416027,-50.549111,2G 3G 4G
691451370,Vivo,Itambaraca,-23.009889,-50.415417,2G 3G 4G
691457883,Vivo,Guaratuba,-25.86667,-48.94583,2G
691461945,Vivo,Inacio Martins,-25.5725,-51.07722,2G
691461953,Vivo,Ivai,-25.01028,-50.85333,2G
691462321,Vivo,Sao Joao Do Triunfo,-25.68361,-50.29694,2G
691462356,Vivo,Teixeira Soares,-25.36722,-50.45611,2G
691488380,Vivo,Curitiba,-25.47278,-49.25278,3G
691488460,Vivo,Curitiba,-25.435177777778,-49.251477777778,3G 4G
691488606,Vivo,Curitiba,-25.4275,-49.26806,3G
691488657,Vivo,Curitiba,-25.42167,-49.28583,3G
691488703,Vivo,Curitiba,-25.43972,-49.27722,2G 3G
691488967,Vivo,Curitiba,-25.450927777778,-49.294094444444,3G 4G
691489009,Vivo,Curitiba,-25.432927777778,-49.299802777778,3G 4G
691514925,Claro,Braganey,-24.81583,-53.12222,2G
691552045,Vivo,Ponta Grossa,-25.28833,-49.90111,2G
691552100,Vivo,Ponta Grossa,-24.99583,-50.36111,2G
691552452,Vivo,Santa Maria Do Oeste,-24.94111,-51.87167,2G
691561907,Vivo,Sao Jorge Do Patrocinio,-23.76389,-53.8775,2G 3G 4G
691561966,Vivo,Mandaguari,-23.53333,-51.67028,2G 3G 4G
691562156,Vivo,Campo Mourao,-24.135667,-52.437,2G 3G 4G
691712204,Vivo,Londrina,-23.2825,-51.1975,2G 3G 4G 5G
691731926,Tim,Apucarana,-23.551833,-51.474889,2G 3G 4G
691735514,Tim,Campo Mourao,-24.033889,-52.371389,3G 4G
691775796,Vivo,Esperanca Nova,-23.725,-53.81194,2G 3G 4G
691788928,Tim,Curitiba,-25.473333,-49.226944,2G 3G 4G 5G
691846286,Vivo,Goioxim,-25.184931,-52.006,2G 3G 4G
691848432,Vivo,Londrina,-23.32528,-51.19167,2G 3G 4G 5G
691923426,Tim,Curitiba,-25.50556,-49.20778,2G
691938709,Vivo,Telemaco Borba,-24.22806,-50.54861,2G  4G
691939420,Vivo,Toledo,-24.78472,-53.72083,2G 3G 4G
691996121,Vivo,Sao Jose Dos Pinhais,-25.53833,-49.20444,2G 3G 4G
691996130,Vivo,Ubirata,-24.543333,-52.988361,2G 3G 4G
691996202,Vivo,Londrina,-23.38083,-51.125,2G 3G 4G
692014381,Vivo,Cascavel,-24.91944,-53.41778,2G 3G 4G
692016996,Claro,Curitiba,-25.43694,-49.27972,4G
692044680,Claro,Mandirituba,-25.9,-49.35444,2G 3G 4G
692047824,Claro,Antonio Olinto,-25.98628,-50.19897,2G 3G 4G
692080449,Claro,Sao Mateus Do Sul,-25.869722,-50.383056,2G 3G 4G
692120858,Claro,Fazenda Rio Grande,-25.65813,-49.30883,2G 3G 4G
692274278,Tim,Arapua,-24.30947,-51.79278,2G 3G 4G
692274316,Tim,Altamira Do Parana,-24.797778,-52.714722,2G 3G 4G
692274332,Tim,Ariranha Do Ivai,-24.385,-51.58917,2G 3G 4G
692274413,Tim,Barra Do Jacare,-23.11306,-50.17806,2G 3G 4G
692275550,Tim,Corumbatai Do Sul,-24.10222,-52.11944,2G 3G 4G
692275762,Tim,Cruzmaltina,-23.989472,-51.444444,2G
692280901,Tim,Cafeara,-22.78778,-51.71694,2G 3G 4G
692296778,Tim,Campina Do Simao,-25.113361,-51.806139,2G 3G 4G
692326758,Tim,Rancho Alegre D Oeste,-24.306583,-52.956222,2G 3G 4G
692337334,Tim,Espigao Alto Do Iguacu,-25.41972,-52.83694,2G 3G 4G
692337342,Tim,Godoy Moreira,-24.18889,-51.9225,2G 3G 4G
692337350,Tim,Lidianopolis,-24.111111,-51.65725,2G 3G 4G
692337369,Tim,Mato Rico,-24.70917,-52.1475,2G 3G 4G
692337377,Tim,Miraselva,-22.96417,-51.48278,2G 3G 4G
692337385,Tim,Nova America Da Colina,-23.33333,-50.71306,2G 3G 4G
692337393,Tim,Nova Tebas,-24.43583,-51.9525,2G 3G 4G
692337407,Tim,Novo Itacolomi,-23.76167,-51.50111,2G 3G 4G
692337423,Tim,Rio Bom,-23.761208,-51.410919,2G 3G 4G
692337431,Tim,Rio Branco Do Ivai,-24.31917,-51.32,2G 3G 4G
692337440,Tim,Santa Ines,-22.64028,-51.90194,2G 3G 4G
692337458,Tim,Santo Antonio Do Paraiso,-23.492528,-50.643639,2G 3G 4G
692337482,Tim,Uniflor,-23.083889,-52.155306,2G 3G 4G
692339027,Claro,Telemaco Borba,-24.30623,-50.6076,2G 3G 4G
692544542,Tim,Foz Do Iguacu,-25.518831,-54.541036,2G 3G 4G
692612114,Tim,Foz Do Iguacu,-25.537806,-54.588333,2G 3G 4G 5G
692663517,Tim,Maringa,-23.39194,-51.91694,2G 3G 4G
692663584,Tim,Maringa,-23.409444,-51.891389,2G 3G 4G 5G
692693645,Tim,Arapongas,-23.381056,-51.417861,2G 3G 4G
692693793,Tim,Colombo,-25.338278,-49.223,2G 3G 4G
692696040,Tim,Guaira,-24.09306,-54.26361,2G 3G 4G
692698531,Tim,Imbituva,-25.230833,-50.609472,2G 3G 4G
692705350,Tim,Rolandia,-23.311667,-51.3675,2G 3G 4G
